id,latitude,longitude,date_time,edgeId
1, 39.922718292237484, 116.4721522436772, 2008-02-03T03:06:07.985, 29956
1, 39.922718292237484, 116.4721522436772, 2008-02-03T03:06:07.984, 29957
1, 39.92690849885885, 116.47221631867177, 2008-02-03T03:06:07.983, 29957
1, 39.92690849885885, 116.47221631867177, 2008-02-03T03:06:07.982, 48930
1, 39.9269118516202, 116.47209319782465, 2008-02-03T03:06:07.981, 48930
1, 39.9269118516202, 116.47209319782465, 2008-02-03T03:06:07.980, 29953
1, 39.925819037686715, 116.47207401257918, 2008-02-03T03:06:07.979, 29953
1, 39.925819037686715, 116.47207401257918, 2008-02-03T03:06:07.978, 29954
1, 39.92164373222687, 116.47200881999751, 2008-02-03T03:06:07.977, 29954
1, 39.92164373222687, 116.47200881999751, 2008-02-03T03:06:07.976, 62570
1, 39.92153197351542, 116.47196933191947, 2008-02-03T03:06:07.975, 62570
1, 39.92153197351542, 116.47196933191947, 2008-02-03T03:06:07.974, 62571
1, 39.920966660699996, 116.4719618813387, 2008-02-03T03:06:07.973, 62571
1, 39.920966660699996, 116.4719618813387, 2008-02-03T03:06:07.972, 62572
1, 39.91554543187198, 116.47183838796255, 2008-02-03T03:06:07.971, 62572
1, 39.91554543187198, 116.47183838796255, 2008-02-03T03:06:07.970, 62573
1, 39.914462117428975, 116.47181603622025, 2008-02-03T03:06:07.969, 62573
1, 39.914462117428975, 116.47181603622025, 2008-02-03T03:06:07.968, 62574
1, 39.9143589268854, 116.47180877190401, 2008-02-03T03:06:07.967, 62574
1, 39.9143589268854, 116.47180877190401, 2008-02-03T03:06:07.966, 37886
1, 39.91428591119392, 116.47180951696208, 2008-02-03T03:06:07.965, 37886
1, 39.91428591119392, 116.47180951696208, 2008-02-03T03:06:07.964, 37903
1, 39.914190916289186, 116.4718106345492, 2008-02-03T03:06:07.963, 37903
1, 39.914190916289186, 116.4718106345492, 2008-02-03T03:06:07.962, 37904
1, 39.91238377792501, 116.47181193840083, 2008-02-03T03:06:07.961, 37904
1, 39.91238377792501, 116.47181193840083, 2008-02-03T03:06:07.960, 37905
1, 39.91229846877527, 116.47181082081372, 2008-02-03T03:06:07.959, 37905
1, 39.91229846877527, 116.47181082081372, 2008-02-03T03:06:07.958, 37906
1, 39.91037770905445, 116.47177971463903, 2008-02-03T03:06:07.957, 37906
1, 39.91037770905445, 116.47177971463903, 2008-02-03T03:06:07.956, 37907
1, 39.90973956681206, 116.47176947009048, 2008-02-03T03:06:07.955, 37907
1, 39.90973956681206, 116.47176947009048, 2008-02-03T03:06:07.954, 37908
1, 39.90715179384839, 116.47172737430917, 2008-02-03T03:06:07.953, 37908
1, 39.90715179384839, 116.47172737430917, 2008-02-03T03:06:07.952, 46448
1, 39.9071616658679, 116.46767127814154, 2008-02-03T03:06:07.951, 46448
1, 39.9071616658679, 116.46767127814154, 2008-02-03T03:06:07.950, 21305
1, 39.907024947710894, 116.46697297245949, 2008-02-03T03:06:07.949, 21305
1, 39.907024947710894, 116.46697297245949, 2008-02-03T03:06:07.948, 46475
1, 39.907037054904634, 116.4652027144701, 2008-02-03T03:06:07.947, 46475
1, 39.9070435741628, 116.4642307862095, 2008-02-03T03:06:07.946, 46475
1, 39.9070435741628, 116.4642307862095, 2008-02-03T03:06:07.945, 54924
1, 39.90704711318867, 116.46371762745942, 2008-02-03T03:06:07.944, 54924
1, 39.9070718863697, 116.46006516650465, 2008-02-03T03:06:07.943, 54924
1, 39.9070718863697, 116.46006516650465, 2008-02-03T03:06:07.942, 40024
1, 39.9072680229083, 116.45916737152265, 2008-02-03T03:06:07.941, 40024
1, 39.9072680229083, 116.45916737152265, 2008-02-03T03:06:07.940, 46477
1, 39.90728497297954, 116.45766179541488, 2008-02-03T03:06:07.939, 46477
1, 39.90728497297954, 116.45766179541488, 2008-02-03T03:06:07.938, 46457
1, 39.90676026582927, 116.457677627899, 2008-02-03T03:06:07.937, 46457
1, 39.90676026582927, 116.457677627899, 2008-02-03T03:06:07.936, 25329
1, 39.90676194220994, 116.4579566521486, 2008-02-03T03:06:07.935, 25329
1, 39.90676194220994, 116.4579566521486, 2008-02-03T03:06:07.934, 52383
1, 39.906447713966244, 116.45793783943216, 2008-02-03T03:06:07.933, 52383
1, 39.906447713966244, 116.45793783943216, 2008-02-03T03:06:07.932, 52312
1, 39.90643821447577, 116.4569232565967, 2008-02-03T03:06:07.931, 52312
1, 39.90643821447577, 116.4569232565967, 2008-02-03T03:06:07.930, 52314
1, 39.90646950691498, 116.4568442804406, 2008-02-03T03:06:07.929, 52314
1, 39.90645944863095, 116.45677145101364, 2008-02-03T03:06:07.928, 52314
1, 39.90640785335916, 116.45671035625138, 2008-02-03T03:06:07.927, 52314
1, 39.90634117066133, 116.45670867987072, 2008-02-03T03:06:07.926, 52314
1, 39.90629162429925, 116.45675841249731, 2008-02-03T03:06:07.925, 52314
1, 39.90629162429925, 116.45675841249731, 2008-02-03T03:06:07.924, 52305
1, 39.905200486746445, 116.45663659550182, 2008-02-03T03:06:07.923, 52305
1, 39.905200486746445, 116.45663659550182, 2008-02-03T03:06:07.922, 26505
1, 39.90520439830134, 116.45642816550496, 2008-02-03T03:06:07.921, 26505
1, 39.90520439830134, 116.45642816550496, 2008-02-03T03:06:07.920, 26506
1, 39.905210172501434, 116.45611803508069, 2008-02-03T03:21:07.960, 26506
1, 39.905210172501434, 116.45611803508069, 2008-02-03T03:36:08, 48341
1, 39.90543518004049, 116.45627822256711, 2008-02-03T03:36:07.999, 48341
1, 39.90565161941167, 116.45637079603308, 2008-02-03T03:36:07.998, 48341
1, 39.906253812601875, 116.45640152967874, 2008-02-03T03:36:07.997, 48341
1, 39.90659523546536, 116.45643766499543, 2008-02-03T03:36:07.996, 48341
1, 39.90674312949351, 116.45647622175089, 2008-02-03T03:36:07.995, 48341
1, 39.90674312949351, 116.45647622175089, 2008-02-03T03:36:07.994, 25327
1, 39.9067459234613, 116.45666546650229, 2008-02-03T03:36:07.993, 25327
1, 39.9067459234613, 116.45666546650229, 2008-02-03T03:36:07.992, 25328
1, 39.90676026582927, 116.457677627899, 2008-02-03T03:36:07.991, 25328
1, 39.90676026582927, 116.457677627899, 2008-02-03T03:36:07.990, 25329
1, 39.90676194220994, 116.4579566521486, 2008-02-03T03:36:07.989, 25329
1, 39.90676194220994, 116.4579566521486, 2008-02-03T03:36:07.988, 25330
1, 39.90676846146811, 116.45893509966734, 2008-02-03T03:36:07.987, 25330
1, 39.906768088939074, 116.45903791768188, 2008-02-03T03:36:07.986, 25330
1, 39.906768088939074, 116.45903791768188, 2008-02-03T03:36:07.985, 29931
1, 39.90694820672903, 116.4598217187782, 2008-02-03T03:36:07.984, 29931
1, 39.90694820672903, 116.4598217187782, 2008-02-03T03:36:07.983, 3606
1, 39.906938148445, 116.4615871338901, 2008-02-03T03:36:07.982, 3606
1, 39.906938148445, 116.4615871338901, 2008-02-03T03:36:07.981, 3607
1, 39.906910022502615, 116.46449379171045, 2008-02-03T03:36:07.980, 3607
1, 39.90690853238647, 116.46467800731982, 2008-02-03T03:36:07.979, 3607
1, 39.90688916087648, 116.46706833989326, 2008-02-03T03:36:07.978, 3607
1, 39.90688916087648, 116.46706833989326, 2008-02-03T03:36:07.977, 21306
1, 39.90677479446176, 116.4675841063466, 2008-02-03T03:36:07.976, 21306
1, 39.90677479446176, 116.4675841063466, 2008-02-03T03:36:07.975, 25336
1, 39.90676771641004, 116.46814960542656, 2008-02-03T03:36:07.974, 25336
1, 39.90676771641004, 116.46814960542656, 2008-02-03T03:36:07.973, 25337
1, 39.90676268726802, 116.46862905029869, 2008-02-03T03:36:07.972, 25337
1, 39.906759334506674, 116.46891235863221, 2008-02-03T03:36:07.971, 25337
1, 39.90672915965458, 116.47151391517029, 2008-02-03T03:36:07.970, 25337
1, 39.90672915965458, 116.47151391517029, 2008-02-03T03:36:07.969, 25338
1, 39.906727669538434, 116.4716545448822, 2008-02-03T03:36:07.968, 25338
1, 39.906727669538434, 116.4716545448822, 2008-02-03T03:36:07.967, 37897
1, 39.905703773477015, 116.47163703601741, 2008-02-03T03:36:07.966, 37897
1, 39.905703773477015, 116.47163703601741, 2008-02-03T04:00:24, 37898
1, 39.90520346697875, 116.47162679146886, 2008-02-03T04:00:23.999, 37898
1, 39.90503117229859, 116.471623252443, 2008-02-03T04:00:23.998, 37898
1, 39.90440364713379, 116.47161021392667, 2008-02-03T04:00:23.997, 37898
1, 39.90440364713379, 116.47161021392667, 2008-02-03T04:00:23.996, 37899
1, 39.903983061849694, 116.47160164575878, 2008-02-03T04:00:23.995, 37899
1, 39.903983061849694, 116.47160164575878, 2008-02-03T04:00:23.994, 37900
1, 39.90382641338914, 116.47159698914581, 2008-02-03T04:00:23.993, 37900
1, 39.90382641338914, 116.47159698914581, 2008-02-03T04:00:23.992, 37916
1, 39.90383144253116, 116.47174264799973, 2008-02-03T04:00:23.991, 37916
1, 39.90383144253116, 116.47174264799973, 2008-02-03T04:00:23.990, 37976
1, 39.90398790472719, 116.47174488317397, 2008-02-03T04:00:23.989, 37976
1, 39.90398790472719, 116.47174488317397, 2008-02-03T04:00:23.988, 37977
1, 39.904824791211446, 116.47176760744529, 2008-02-03T04:00:23.987, 37977
1, 39.90492947187117, 116.4717705876776, 2008-02-03T04:00:23.986, 37977
1, 39.90672562062872, 116.47181957524612, 2008-02-03T04:00:23.985, 37977
1, 39.90672562062872, 116.47181957524612, 2008-02-03T04:00:23.984, 37894
1, 39.90692771763193, 116.47184825998205, 2008-02-03T04:00:23.983, 37894
1, 39.90692771763193, 116.47184825998205, 2008-02-03T04:00:23.982, 37895
1, 39.90715123505483, 116.47187973868579, 2008-02-03T04:00:23.981, 37895
1, 39.90715123505483, 116.47187973868579, 2008-02-03T04:00:23.980, 37909
1, 39.90974366463148, 116.47191214871211, 2008-02-03T04:00:23.979, 37909
1, 39.90974366463148, 116.47191214871211, 2008-02-03T04:00:23.978, 37910
1, 39.91037752278993, 116.4719199718219, 2008-02-03T04:00:23.977, 37910
1, 39.91037752278993, 116.4719199718219, 2008-02-03T04:00:23.976, 37911
1, 39.9122997726269, 116.47194399994487, 2008-02-03T04:00:23.975, 37911
1, 39.9122997726269, 116.47194399994487, 2008-02-03T04:00:23.974, 37912
1, 39.91238396418953, 116.47194344115131, 2008-02-03T04:00:23.973, 37912
1, 39.91238396418953, 116.47194344115131, 2008-02-03T04:00:23.972, 37913
1, 39.91418644594073, 116.47191494267989, 2008-02-03T04:00:23.971, 37913
1, 39.91418644594073, 116.47191494267989, 2008-02-03T04:00:23.970, 37914
1, 39.914280882051905, 116.47191531520893, 2008-02-03T04:00:23.969, 37914
1, 39.914280882051905, 116.47191531520893, 2008-02-03T04:00:23.968, 37445
1, 39.91417601512766, 116.47550221105297, 2008-02-03T04:00:23.967, 37445
1, 39.91417601512766, 116.47550221105297, 2008-02-03T04:00:23.966, 37449
1, 39.91414286004326, 116.47648773662345, 2008-02-03T04:00:23.965, 37449
1, 39.91414956556595, 116.47848169830029, 2008-02-03T04:00:23.964, 37449
1, 39.914150310624024, 116.47866852161292, 2008-02-03T04:00:23.963, 37449
1, 39.914150310624024, 116.47866852161292, 2008-02-03T04:00:23.962, 37450
1, 39.91415161447566, 116.47881250408618, 2008-02-03T04:00:23.961, 37450
1, 39.91415869252739, 116.47958438425327, 2008-02-03T04:00:23.960, 37450
1, 39.91418085800515, 116.48198291246555, 2008-02-03T04:00:23.959, 37450
1, 39.91418085800515, 116.48198291246555, 2008-02-03T04:00:23.958, 5205
1, 39.914198925663506, 116.48350432105745, 2008-02-03T04:00:23.957, 5205
1, 39.914198925663506, 116.48350432105745, 2008-02-03T04:00:23.956, 37371
1, 39.91420674877331, 116.48406385967279, 2008-02-03T04:00:23.955, 37371
1, 39.91420674877331, 116.48406385967279, 2008-02-03T04:00:23.954, 41147
1, 39.91424009012223, 116.48561637443937, 2008-02-03T04:00:23.953, 41147
1, 39.91424009012223, 116.48561637443937, 2008-02-03T04:00:23.952, 180
1, 39.91427808808412, 116.48780442374508, 2008-02-03T04:00:23.951, 180
1, 39.91434700595618, 116.4898658131778, 2008-02-03T04:00:23.950, 180
1, 39.91434700595618, 116.4898658131778, 2008-02-03T04:00:23.949, 37388
1, 39.914438461835054, 116.4922606160997, 2008-02-03T04:00:23.948, 37388
1, 39.91456549423707, 116.49785525719498, 2008-02-03T04:00:23.947, 37388
1, 39.91463068681875, 116.50063860790368, 2008-02-03T04:00:23.946, 37388
1, 39.91463068681875, 116.50063860790368, 2008-02-03T04:00:23.945, 37398
1, 39.914676880419485, 116.50239191582185, 2008-02-03T04:00:23.944, 37398
1, 39.91465061712229, 116.50278027734414, 2008-02-03T04:00:23.943, 37398
1, 39.91465061712229, 116.50278027734414, 2008-02-03T04:00:23.942, 37387
1, 39.91466495949026, 116.5035322272077, 2008-02-03T04:00:23.941, 37387
1, 39.91466495949026, 116.5035322272077, 2008-02-03T04:00:23.940, 37389
1, 39.914680233180825, 116.50433130199458, 2008-02-03T04:00:23.939, 37389
1, 39.914680233180825, 116.50433130199458, 2008-02-03T04:00:23.938, 37399
1, 39.91473778891722, 116.50475691642069, 2008-02-03T04:00:23.937, 37399
1, 39.914821049157254, 116.50585308311551, 2008-02-03T04:00:23.936, 37399
1, 39.914821049157254, 116.50585308311551, 2008-02-03T04:00:23.935, 37386
1, 39.91498980481155, 116.50810446235771, 2008-02-03T04:00:23.934, 37386
1, 39.915318561687734, 116.51239040894188, 2008-02-03T04:00:23.933, 37386
1, 39.915318561687734, 116.51239040894188, 2008-02-03T04:00:23.932, 436
1, 39.915404057101995, 116.51245262129126, 2008-02-03T04:00:23.931, 436
1, 39.915404057101995, 116.51245262129126, 2008-02-03T04:00:23.930, 37384
1, 39.91511758227164, 116.50886293147943, 2008-02-03T04:00:23.929, 37384
1, 39.9148936923197, 116.50584470121215, 2008-02-03T04:00:23.928, 37384
1, 39.9148936923197, 116.50584470121215, 2008-02-03T04:00:23.927, 37397
1, 39.91480987328611, 116.50475915159491, 2008-02-03T04:00:23.926, 37397
1, 39.91484582233829, 116.50434061522053, 2008-02-03T04:00:23.925, 37397
1, 39.91484582233829, 116.50434061522053, 2008-02-03T04:00:23.924, 37390
1, 39.91482142168629, 116.50352608047857, 2008-02-03T04:00:23.923, 37390
1, 39.91482142168629, 116.50352608047857, 2008-02-03T04:00:23.922, 37391
1, 39.91479944247304, 116.50278716913135, 2008-02-03T04:00:23.921, 37391
1, 39.91479944247304, 116.50278716913135, 2008-02-03T04:00:23.920, 37396
1, 39.914754180194905, 116.50239135702829, 2008-02-03T04:00:23.919, 37396
1, 39.91470705527158, 116.50063544140686, 2008-02-03T04:00:23.918, 37396
1, 39.91470705527158, 116.50063544140686, 2008-02-03T04:00:23.917, 37385
1, 39.91462565767674, 116.49748980620853, 2008-02-03T04:00:23.916, 37385
1, 39.91451557534595, 116.49304627984121, 2008-02-03T04:00:23.915, 37385
1, 39.914419276589584, 116.48989878199768, 2008-02-03T04:00:23.914, 37385
1, 39.914419276589584, 116.48989878199768, 2008-02-03T04:00:23.913, 9471
1, 39.91434700595618, 116.4898658131778, 2008-02-03T04:00:23.912, 9471
1, 39.91434700595618, 116.4898658131778, 2008-02-03T04:00:23.911, 37388
1, 39.914438461835054, 116.4922606160997, 2008-02-03T04:00:23.910, 37388
1, 39.91456549423707, 116.49785525719498, 2008-02-03T04:00:23.909, 37388
1, 39.91463068681875, 116.50063860790368, 2008-02-03T04:00:23.908, 37388
1, 39.91463068681875, 116.50063860790368, 2008-02-03T04:00:23.907, 37398
1, 39.914676880419485, 116.50239191582185, 2008-02-03T04:00:23.906, 37398
1, 39.91465061712229, 116.50278027734414, 2008-02-03T04:00:23.905, 37398
1, 39.91465061712229, 116.50278027734414, 2008-02-03T04:00:23.904, 37387
1, 39.91466495949026, 116.5035322272077, 2008-02-03T04:00:23.903, 37387
1, 39.91466495949026, 116.5035322272077, 2008-02-03T04:00:23.902, 37389
1, 39.914680233180825, 116.50433130199458, 2008-02-03T04:00:23.901, 37389
1, 39.914680233180825, 116.50433130199458, 2008-02-03T04:00:23.900, 37399
1, 39.91473778891722, 116.50475691642069, 2008-02-03T04:00:23.899, 37399
1, 39.914821049157254, 116.50585308311551, 2008-02-03T04:00:23.898, 37399
1, 39.914821049157254, 116.50585308311551, 2008-02-03T04:00:23.897, 37386
1, 39.91498980481155, 116.50810446235771, 2008-02-03T04:00:23.896, 37386
1, 39.915318561687734, 116.51239040894188, 2008-02-03T04:00:23.895, 37386
1, 39.915318561687734, 116.51239040894188, 2008-02-03T04:00:23.894, 37392
1, 39.915641358099315, 116.51518195528944, 2008-02-03T04:00:23.893, 37392
1, 39.915641358099315, 116.51518195528944, 2008-02-03T04:00:23.892, 45715
1, 39.915554745097936, 116.51520337570913, 2008-02-03T04:00:23.891, 45715
1, 39.915554745097936, 116.51520337570913, 2008-02-03T04:00:23.890, 45716
1, 39.91311821892377, 116.51574447413708, 2008-02-03T04:00:23.889, 45716
1, 39.91270191772361, 116.51587690821015, 2008-02-03T04:00:23.888, 45716
1, 39.912266990071544, 116.51598196139891, 2008-02-03T04:00:23.887, 45716
1, 39.91039819815155, 116.51631444356548, 2008-02-03T04:00:23.886, 45716
1, 39.91039819815155, 116.51631444356548, 2008-02-03T04:00:23.885, 62290
1, 39.91036727824138, 116.51613358071745, 2008-02-03T04:00:23.884, 62290
1, 39.910180454928735, 116.51461980897083, 2008-02-03T04:00:23.883, 62290
1, 39.91003479607481, 116.51355679736041, 2008-02-03T04:00:23.882, 62290
1, 39.91003479607481, 116.51355679736041, 2008-02-03T04:00:23.881, 62288
1, 39.90993011541509, 116.51355512097973, 2008-02-03T04:00:23.880, 62288
1, 39.90993011541509, 116.51355512097973, 2008-02-03T04:00:23.879, 62286
1, 39.9099116752277, 116.51233285320549, 2008-02-03T04:00:23.878, 62286
